id,title,year,period,release_date,original_language,runtime,revenue,popularity,vote_average,vote_count,genres,production_countries,spoken_languages,production_companies,overview,status,tagline,imdb_id,poster_path,homepage
49953,A Turtle's Tale: Sammy's Adventures,2010,"[1950,2013]",2010-08-04,en,88,71594792,2.6243,6,659,"Animation, Family",United States of America,English,"Around the World in 50 Years, Illuminata Pictures, Motion Investment Group, nWave Pictures, StudioCanal","Born on a Baja, California beach in 1959, new hatchling Sammy races across the beach to the ocean while avoiding being caught by seagulls and crabs. Thus begins Sammy's incredible fifty-year ocean journey where he overcomes obstacles, both natural and man-made, while trying to fulfill his dream of travelling around the world. Along the way he meets his best friend, a fellow turtle named Ray, and never forgets about Shelly, a turtle he saved that first day on the beach and the one he's always loved.",Released,Hatch Me If You Can,tt1230204,/k5iNd9Uj1nyBZRZPwexcsvDVZ0O.jpg,NA
12101,Soylent Green,1973,"[1950,2013]",1973-04-18,en,97,3600000,2.336,6.947,1323,"Crime, Mystery, Science Fiction, Thriller",United States of America,"English, Spanish",Metro-Goldwyn-Mayer,"In the year 2022, overcrowding, pollution,  and resource depletion have reduced society’s leaders to finding food for the teeming masses. The answer is Soylent Green.",Released,It's the year 2022. People are still the same. They'll do anything to get what they need. And they need Soylent Green.,tt0070723,/5nbkShkOEXUoKVhaX0XG41wyBkq.jpg,NA
10547,The Arrival,1996,"[1950,2013]",1996-05-31,en,115,14063331,2.2206,5.981,764,"Horror, Science Fiction, Thriller",Mexico,"English, French","Live Entertainment, Mediaworks, Steelwork Films","Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue.",Released,The greatest danger facing our world has been the planet's best kept secret... until now.,tt0115571,/3051CM0SZfZJ3oOJG8P0YERQl1w.jpg,NA
10547,The Arrival,1996,"[1950,2013]",1996-05-31,en,115,14063331,2.2206,5.981,764,"Horror, Science Fiction, Thriller",United States of America,"English, French","Live Entertainment, Mediaworks, Steelwork Films","Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue.",Released,The greatest danger facing our world has been the planet's best kept secret... until now.,tt0115571,/3051CM0SZfZJ3oOJG8P0YERQl1w.jpg,NA
84175,Beasts of the Southern Wild,2012,"[1950,2013]",2012-06-29,en,93,21107746,1.1286,6.811,1079,"Drama, Fantasy",Canada,English,"Cinereach, Court 13 Pictures, Journeyman Pictures, Seville International","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink, in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe—for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack—temperatures rise and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",Released,I gotta take care of mine.,tt2125435,/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,https://beastsofthesouthernwild.com/
84175,Beasts of the Southern Wild,2012,"[1950,2013]",2012-06-29,en,93,21107746,1.1286,6.811,1079,"Drama, Fantasy",United States of America,English,"Cinereach, Court 13 Pictures, Journeyman Pictures, Seville International","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink, in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe—for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack—temperatures rise and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",Released,I gotta take care of mine.,tt2125435,/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,https://beastsofthesouthernwild.com/
19154,The Second Arrival,1998,"[1950,2013]",1998-11-06,en,105,NA,1.0725,3.8,77,"Horror, Science Fiction",Canada,English,"Rootbeer Films, Taurus 7 Film Corporation","After Zane Ziminski is found dead five people received envelopes with details of an alien invasion. This group of five includes 3 scientists, Zane's brother Jack, and a reporter. Quickly, the group is down to three and then Jack and Bridget, the reporter. With a small piece of alien technology, they must escape from the aliens, who take human form, and try to convince others that aliens exist.",Released,The battle for Earth has begun,tt0122961,/3mjqRwjs6KbmNuMHYIz2gualCZJ.jpg,NA
19154,The Second Arrival,1998,"[1950,2013]",1998-11-06,en,105,NA,1.0725,3.8,77,"Horror, Science Fiction",United States of America,English,"Rootbeer Films, Taurus 7 Film Corporation","After Zane Ziminski is found dead five people received envelopes with details of an alien invasion. This group of five includes 3 scientists, Zane's brother Jack, and a reporter. Quickly, the group is down to three and then Jack and Bridget, the reporter. With a small piece of alien technology, they must escape from the aliens, who take human form, and try to convince others that aliens exist.",Released,The battle for Earth has begun,tt0122961,/3mjqRwjs6KbmNuMHYIz2gualCZJ.jpg,NA
21864,Wyvern,2009,"[1950,2013]",2009-01-31,en,90,NA,0.7849,4.986,69,"Action, Adventure, Fantasy, Science Fiction, TV Movie",Canada,English,"CineTel Films, Insight Film Studios",The residents of a small Alaskan town find themselves under attack by a flying reptile known in medieval mythology as a Wyvern. It has thawed from its ancient slumber by melting icecaps caused by global warming.,Released,Ancient evil has come to feed.,tt1331335,/eH6pRwiSfPSsheZavFNMkmLbDEI.jpg,NA
21864,Wyvern,2009,"[1950,2013]",2009-01-31,en,90,NA,0.7849,4.986,69,"Action, Adventure, Fantasy, Science Fiction, TV Movie",United States of America,English,"CineTel Films, Insight Film Studios",The residents of a small Alaskan town find themselves under attack by a flying reptile known in medieval mythology as a Wyvern. It has thawed from its ancient slumber by melting icecaps caused by global warming.,Released,Ancient evil has come to feed.,tt1331335,/eH6pRwiSfPSsheZavFNMkmLbDEI.jpg,NA
28430,The Day the Earth Caught Fire,1961,"[1950,2013]",1961-11-01,en,98,NA,1.1055,6.8,157,"Drama, Science Fiction",United Kingdom,English,Pax Films,"British reporters suspect an international cover-up of a global disaster in progress... and they're right. Hysterical panic has engulfed the world after the United States and the Soviet Union simultaneously detonate nuclear devices and have caused the orbit of the Earth to alter, sending it hurtling towards the sun.",Released,The INCREDIBLE becomes Real! The IMPOSSIBLE becomes Fact! The UNBELIEVABLE becomes True!,tt0054790,/m0G0b528YVdrayoqmuuwKxRMXdS.jpg,NA
42903,Category 7: The End of the World,2005,"[1950,2013]",2005-11-06,en,172,NA,0.6222,6.097,77,"Action, Adventure, Science Fiction, Thriller, TV Movie",Canada,English,"Luisa Filmproduktion, Von Zerneck Sertner Films, Winnipeg Pictures","It's tornadoes, hurricanes, electrical storms, and mass destruction as the effects of global warming brew into a super storm that threatens to rend the earth with an unprecedented power. Beautiful scientist Faith Clavell, storm chaser Tommy Tornado, and Judith Carr, the head of FEMA, can stop the inevitable from happening-if they have the courage to venture into the roiling blackness of the storm itself.",Released,The Ultimate Superstorm is Back - And This Time It's Deadlier...,tt0468988,/693K3kRSscqdv48ML0BT4rFFByv.jpg,NA
42903,Category 7: The End of the World,2005,"[1950,2013]",2005-11-06,en,172,NA,0.6222,6.097,77,"Action, Adventure, Science Fiction, Thriller, TV Movie",Germany,English,"Luisa Filmproduktion, Von Zerneck Sertner Films, Winnipeg Pictures","It's tornadoes, hurricanes, electrical storms, and mass destruction as the effects of global warming brew into a super storm that threatens to rend the earth with an unprecedented power. Beautiful scientist Faith Clavell, storm chaser Tommy Tornado, and Judith Carr, the head of FEMA, can stop the inevitable from happening-if they have the courage to venture into the roiling blackness of the storm itself.",Released,The Ultimate Superstorm is Back - And This Time It's Deadlier...,tt0468988,/693K3kRSscqdv48ML0BT4rFFByv.jpg,NA
42903,Category 7: The End of the World,2005,"[1950,2013]",2005-11-06,en,172,NA,0.6222,6.097,77,"Action, Adventure, Science Fiction, Thriller, TV Movie",United States of America,English,"Luisa Filmproduktion, Von Zerneck Sertner Films, Winnipeg Pictures","It's tornadoes, hurricanes, electrical storms, and mass destruction as the effects of global warming brew into a super storm that threatens to rend the earth with an unprecedented power. Beautiful scientist Faith Clavell, storm chaser Tommy Tornado, and Judith Carr, the head of FEMA, can stop the inevitable from happening-if they have the courage to venture into the roiling blackness of the storm itself.",Released,The Ultimate Superstorm is Back - And This Time It's Deadlier...,tt0468988,/693K3kRSscqdv48ML0BT4rFFByv.jpg,NA
31201,Lost City Raiders,2008,"[1950,2013]",2008-10-31,en,90,NA,0.4644,4.7,68,"Action, Adventure, Science Fiction, Thriller",Germany,"English, French","Pro7, ProSieben Television, Prospectacle, Tandem Communications","The year is 2048, and global warming has flooded much of Earth's land areas. A father and his two sons try to salvage treasures from sunken buildings when they are given an important assignment by the New Vatican.",Released,"They set out to salvage the past, and ended up fighting to save the future.",tt1198403,/v6tBlrlrPEaCPxfJ8zK44CaQy5C.jpg,NA
432615,Chasing Coral,2017,"(2013,2020]",2017-03-16,en,93,NA,0.4153,7.7,121,Documentary,United States of America,English,"Argent Pictures, Code Blue Foundation, EarthSense Foundation, Exposure Labs, Kendeda Fund, The, Sustainable Films","Coral reefs are the nursery for all life in the oceans, a remarkable ecosystem that sustains us. Yet with carbon emissions warming the seas, a phenomenon called “coral bleaching”—a sign of mass coral death—has been accelerating around the world, and the public has no idea of the scale or implication of the catastrophe silently raging underwater.",Released,NA,tt6333054,/AvRHRqI4ahmEwscylU10iaNo5RY.jpg,http://www.chasingcoral.com
20047,The Steam Experiment,2009,"[1950,2013]",2009-05-01,en,90,NA,0.3814,4.228,57,"Crime, Drama, Thriller",United States of America,English,"Cinepro Pictures, West Bay One",A deranged scientist locks 6 people in a steam room and threatens to turn up the heat if the local paper doesn't publish his story about global warming.,Released,When he turns up the heat ... they will turn on each other.,tt1289437,/vUfeNA0jLH0Q0TCWOziDtLfxQxA.jpg,NA
600127,Breakpoint: A Counter History of Progress,2019,"(2013,2020]",2019-07-14,fr,99,NA,0.3731,7.729,24,"Documentary, History",Belgium,"English, French, German","ARTE, Cinéphage Productions, CNRS Images, Les Films du Tambour de soie, Mucem, RTBF, RTS, Stenola Productions","An account of the last two centuries of the Anthropocene, the Age of Man. How human beings have progressed so much in such a short time through war and the selfish interests of a few, belligerent politicians and captains of industry, damaging the welfare of the majority of mankind, impoverishing the weakest, greedily devouring the limited resources of the Earth.",Released,NA,tt10262268,/A2MTY44r3zAC9di5EfFOSSd0pjZ.jpg,https://stenola.eu/en/film/le-grand-dereglement
600127,Breakpoint: A Counter History of Progress,2019,"(2013,2020]",2019-07-14,fr,99,NA,0.3731,7.729,24,"Documentary, History",France,"English, French, German","ARTE, Cinéphage Productions, CNRS Images, Les Films du Tambour de soie, Mucem, RTBF, RTS, Stenola Productions","An account of the last two centuries of the Anthropocene, the Age of Man. How human beings have progressed so much in such a short time through war and the selfish interests of a few, belligerent politicians and captains of industry, damaging the welfare of the majority of mankind, impoverishing the weakest, greedily devouring the limited resources of the Earth.",Released,NA,tt10262268,/A2MTY44r3zAC9di5EfFOSSd0pjZ.jpg,https://stenola.eu/en/film/le-grand-dereglement
600127,Breakpoint: A Counter History of Progress,2019,"(2013,2020]",2019-07-14,fr,99,NA,0.3731,7.729,24,"Documentary, History",Switzerland,"English, French, German","ARTE, Cinéphage Productions, CNRS Images, Les Films du Tambour de soie, Mucem, RTBF, RTS, Stenola Productions","An account of the last two centuries of the Anthropocene, the Age of Man. How human beings have progressed so much in such a short time through war and the selfish interests of a few, belligerent politicians and captains of industry, damaging the welfare of the majority of mankind, impoverishing the weakest, greedily devouring the limited resources of the Earth.",Released,NA,tt10262268,/A2MTY44r3zAC9di5EfFOSSd0pjZ.jpg,https://stenola.eu/en/film/le-grand-dereglement
636287,Iceland You Think You're Alone,2018,"(2013,2020]",2018-01-01,en,30,NA,0.0805,8.2,2,Documentary,NA,English,NA,"Iceland is one of the wildest places on earth. You could be caught up in the midst of snowstorms and blizzards, but you are never alone... Although tourists from all over the world have started a silent invasion, nature keeps on winning.",Released,Iceland is one of the wildest places on earth.,tt9825098,/wwXKo2SLAzzjJsx6dxAWwlc0zLU.jpg,NA
24458,The Age of Stupid,2009,"[1950,2013]",2009-09-21,en,92,NA,0.2234,6.5,70,"Documentary, History, War",United Kingdom,"English, French",NA,"Pete Postlethwaite stars as a man living alone in the devastated future world of 2055, looking at old footage from 2008 and asking: why didn’t we stop climate change when we had the chance?",Released,NA,tt1300563,/niaE9vnTER9eyklYiLVWpdrqcsi.jpg,http://www.ageofstupid.net
911132,A Terrifying Message from Al Gore,2007,"[1950,2013]",2007-11-27,en,1,NA,0.1912,NA,NA,"Animation, Comedy, Science Fiction",United States of America,English,"Rough Draft Studios, The Curiosity Company","Al Gore attempts to promote his film, An Inconvenient Truth (2006).",Released,"Animated promo for An Inconvenient Truth, featuring Bender and Al Gore.",tt1093391,/oV52M2JDLC2HPEbrKvuqGXEKWy3.jpg,NA
